Timestamp,ObjectName,correct
314.50,ERPTagsW 1 ERPFlashTag2D (3) ERPFlashTagFeedback,1
320.57,ERPTagsW 2 ERPFlashTag2D (3) ERPFlashTagFeedback,1
325.73,ERPTagsW 3 ERPFlashTag2D (3) ERPFlashTagFeedback,0
327.96,ERPTagsW 3 ERPFlashTag2D (2) ERPFlashTagFeedback,1
334.03,ERPTagsW 4 ERPFlashTag2D (2) ERPFlashTagFeedback,0
336.45,ERPTagsW 4 ERPFlashTag2D (4) ERPFlashTagFeedback,1
342.55,ERPTagsW 5 ERPFlashTag2D (1) ERPFlashTagFeedback,1
352.87,ERPTagsW 6 ERPFlashTag2D (2) ERPFlashTagFeedback,1
363.10,ERPTagsW 7 ERPFlashTag2D (3) ERPFlashTagFeedback,1
368.14,ERPTagsW 8 ERPFlashTag2D (3) ERPFlashTagFeedback,0
370.01,ERPTagsW 8 ERPFlashTag2D (1) ERPFlashTagFeedback,1
