Timestamp,ObjectName,correct
400.68,ERPTagsS1 ERPFlashTag2D (1) ERPFlashTagFeedback,1
403.75,ERPTagsS2 ERPFlashTag2D (1) ERPFlashTagFeedback,0
404.76,ERPTagsS2 ERPFlashTag2D (1) ERPFlashTagFeedback,0
413.54,ERPTagsS2 ERPFlashTag2D (3) ERPFlashTagFeedback,1
416.60,ERPTagsS3 ERPFlashTag2D (3) ERPFlashTagFeedback,0
421.97,ERPTagsS3 ERPFlashTag2D (4) ERPFlashTagFeedback,1
430.71,ERPTagsS4 ERPFlashTag2D (2) ERPFlashTagFeedback,1
433.75,ERPTagsS5 ERPFlashTag2D (2) ERPFlashTagFeedback,0
439.44,ERPTagsS5 ERPFlashTag2D (4) ERPFlashTagFeedback,1
442.88,ERPTagsS6 ERPFlashTag2D (4) ERPFlashTagFeedback,0
452.88,ERPTagsS6 ERPFlashTag2D (1) ERPFlashTagFeedback,1
455.92,ERPTagsS7 ERPFlashTag2D (1) ERPFlashTagFeedback,0
460.14,ERPTagsS7 ERPFlashTag2D (3) ERPFlashTagFeedback,1
472.54,ERPTagsS8 ERPFlashTag2D (2) ERPFlashTagFeedback,1
