Timestamp,ObjectName,correct
422.71,ERPTagsS1 ERPFlashTag2D (2) ERPFlashTagFeedback,0
426.00,ERPTagsS1 ERPFlashTag2D (1) ERPFlashTagFeedback,1
430.68,ERPTagsS2 ERPFlashTag2D (3) ERPFlashTagFeedback,1
435.49,ERPTagsS3 ERPFlashTag2D (4) ERPFlashTagFeedback,1
439.37,ERPTagsS4 ERPFlashTag2D (2) ERPFlashTagFeedback,1
442.43,ERPTagsS5 ERPFlashTag2D (2) ERPFlashTagFeedback,0
443.65,ERPTagsS5 ERPFlashTag2D (4) ERPFlashTagFeedback,1
446.75,ERPTagsS6 ERPFlashTag2D (4) ERPFlashTagFeedback,0
447.64,ERPTagsS6 ERPFlashTag2D (1) ERPFlashTagFeedback,1
451.02,ERPTagsS7 ERPFlashTag2D (1) ERPFlashTagFeedback,0
454.43,ERPTagsS7 ERPFlashTag2D (3) ERPFlashTagFeedback,1
457.45,ERPTagsS8 ERPFlashTag2D (3) ERPFlashTagFeedback,0
458.35,ERPTagsS8 ERPFlashTag2D (2) ERPFlashTagFeedback,1
